"lon","lat","Number","Water.Depth","Latitude","Longitude","Region","Abundance","Species","Genus","Total","ER","a488","bb488","Zeu","PAR","Tvis","a488_buffer","bb488_buffer","Zeu_buffer","PAR_buffer","Tvis_buffer","Tvis_PAR"
-939222.697020978,1843328.33218225,175,24,71.125,-153,"Beaufort",0.122807018,0.125,0.166666667,57,"0-0.25",0.122800060053123,0.0185850036632473,14.7250032471493,13.7959975441918,0.00444081844199528,0.122800060053123,0.0185850036632473,14.7250032471493,13.7959975441918,0.00444081844199528,0.0612655203199684
1397221.82659681,1214586.40364797,1024,24,73.08,131,"Laptev",0,0,0,5,"0",0.337800054621766,0.00983500388429093,7.76000340282917,19.2939978053328,0.000384219640388592,0.337800054621766,0.00983500388429093,7.76000340282917,19.2939978053328,0.000384219640388592,0.00741313289842324
1599311.7384245,710231.720606614,901,24,73.995,113.94533,"Laptev",0.307692308,0.2,0.2,26,"0-0.25",0.454100051683781,0.0152300037480018,9.26000336930156,20.6279978686944,5.87368948676713e-05,0.454100051683781,0.0152300037480018,9.26000336930156,20.6279978686944,5.87368948676713e-05,0.00121162454214405
-1036738.7822795,1817965.18547002,311,24.5,70.91,-150.305,"Beaufort",0,0,0,61,"0",0.0851000610055053,0.00948000389325898,24.9600030183792,14.2659975665156,0.0207673192325605,0.0851000610055053,0.00948000389325898,24.9600030183792,14.2659975665156,0.0207673192325605,0.29626652563476
-731345.622098355,3321375.04961841,721,25,59.417,-167.582,"Chukchi",0,0,0,11,"0",0.088500060919614,0.00762000394024653,27.0100029725581,21.0419978883583,0.0213568385160475,0.088500060919614,0.00762000394024653,27.0100029725581,21.0419978883583,0.0213568385160475,0.449390550956681
-714939.102218642,2817965.34818141,256,25,63.696,-165.764,"Chukchi",0,0,0,77,"0",0.134200059765135,0.0108650038582709,21.1200031042099,25.5979981047567,0.00602820402830217,0.134200059765135,0.0108650038582709,21.1200031042099,25.5979981047567,0.00602820402830217,0.154309955291566
-2770929.83069124,-665241.395250429,14,25,64.2,-76.5,"Baffin",0,0,0,3,"0",0.0643000615309575,0.00476000401249621,37.4600027389824,30.5159983383492,0.0509117013641087,0.0643000615309575,0.00476000401249621,37.4600027389824,30.5159983383492,0.0509117013641087,1.55362139422967
-2770929.83069124,-665241.395250429,15,25,64.2,-76.5,"Baffin",0.380136986,0.266666667,0.368421053,292,"0.25-0.5",0.0643000615309575,0.00476000401249621,37.4600027389824,30.5159983383492,0.0509117013641087,0.0643000615309575,0.00476000401249621,37.4600027389824,30.5159983383492,0.0509117013641087,1.55362139422967
-2624659.66282229,-230089.56903175,2,25,66.09,-84.99,"Baffin",0.55,0.388888889,0.384615385,120,"0.25-0.5",0.0579000616926351,0.00612500397801341,34.9550027949736,25.9319981206208,0.0531644071399042,0.0579000616926351,0.00612500397801341,34.9550027949736,25.9319981206208,0.0531644071399042,1.37865930603592
-2583511.93651948,-288874.168343373,10,25,66.4,-83.62,"Baffin",0.31372549,0.466666667,0.461538462,51,"0.25-0.5",0.0632000615587458,0.00386500403510581,33.9050028184429,21.9939979335759,0.057100854204734,0.0632000615587458,0.00386500403510581,33.9050028184429,21.9939979335759,0.057100854204734,1.25587606938434
-2570166.33383055,-275578.981909171,13,25,66.53,-83.88,"Baffin",0.197142857,0.333333333,0.470588235,350,"0.25-0.5",0.0726000613212818,0.00391000403396902,32.560002848506,24.1119980341755,0.0445774874887959,0.0726000613212818,0.00391000403396902,32.560002848506,24.1119980341755,0.0445774874887959,1.07485229069833
-2241898.37800625,-323062.491446047,31,25,69.37,-81.8,"Baffin",0.379032258,0.428571429,0.454545455,124,"0.25-0.5",0.0585000616774778,0.0047200040135067,37.4450027393177,24.1439980356954,0.0597941652022631,0.0585000616774778,0.0047200040135067,37.4450027393177,24.1439980356954,0.0597941652022631,1.44367020718949
-1441098.27139494,1699284.75432,89,25,69.7,-139.7,"Beaufort",0.383753501,0.185185185,0.294117647,357,"0-0.25",0.119700060131436,0.0152550037473702,19.2200031466782,27.831998210866,0.0052719691979752,0.119700060131436,0.0152550037473702,19.2200031466782,27.831998210866,0.0052719691979752,0.146729437285787
-1292827.07210259,1742698.70069325,203,25,70.22,-143.43,"Beaufort",0.045454545,0.142857143,0.2,44,"0-0.25",0.0933000607983558,0.0117600038356613,23.5900030490011,24.2419980403502,0.0128966137806808,0.0933000607983558,0.0117600038356613,23.5900030490011,24.2419980403502,0.0128966137806808,0.312639685998418
358012.420389665,2064910.99039908,923,25,70.88389,170.16389,"Siberian",0,0,0,1,"0",0.103800060533104,0.00611500397826603,27.6400029584765,21.567997913342,0.0175583146569711,0.103800060533104,0.00611500397826603,27.6400029584765,21.567997913342,0.0175583146569711,0.378697693883354
-1022998.1524881,1824453.22233872,328,25,70.92,-150.72,"Beaufort",0.204545455,0.125,0.142857143,44,"0-0.25",0.0906000608665636,0.011250003848545,21.4650030964985,13.9359975508414,0.0143927488603728,0.0906000608665636,0.011250003848545,21.4650030964985,13.9359975508414,0.0143927488603728,0.200577312868031
2063677.61694829,-246078.657473129,862,25,71.04,83.2,"Kara",0,0,0,0,"0",1.0606000363623,0.0274850034384144,3.55500349681824,23.0339979829732,3.26285812671246e-08,1.0606000363623,0.0274850034384144,3.55500349681824,23.0339979829732,3.26285812671246e-08,7.51566675094226e-07
1763973.05242007,-549821.736364823,475,25,73.113,72.688,"Kara",0,0,0,6,"0",0.51030005026405,0.0154500037424441,6.30500343535095,21.9859979331959,2.09009296308491e-05,0.51030005026405,0.0154500037424441,6.30500343535095,21.9859979331959,2.09009296308491e-05,0.000459527795665722
1362068.09078573,1184027.72732271,1023,25,73.5,131,"Laptev",0.105263158,0.142857143,0.142857143,19,"0-0.25",0.362300054002844,0.00917500390096393,8.80000337958336,18.5359977693297,0.000221479055318264,0.362300054002844,0.00917500390096393,8.80000337958336,18.5359977693297,0.000221479055318264,0.0041053352753326
1746095.64890948,-324250.179853831,814,25,73.76,79.48,"Kara",0,0,0,8,"0",0.305100055447838,0.00874000391195295,11.4800033196807,22.0779979375657,0.000490833708260398,0.305100055447838,0.00874000391195295,11.4800033196807,22.0779979375657,0.000490833708260398,0.0108366255986608
1697020.69484655,-491665.342415585,888,25,73.8425,73.8425,"Kara",0.027522936,0.230769231,0.272727273,218,"0-0.25",0.392800053232349,0.0111800038503134,9.65500336047262,24.3019980432,0.000124709593661269,0.392800053232349,0.0111800038503134,9.65500336047262,24.3019980432,0.000124709593661269,0.00303069230112444
1079140.87769553,1305848.77561501,67,25,74.5,140.43,"Laptev",0,0,0,14,"0",0.357900054113998,0.0253050034934859,9.61000336147845,18.429997764295,5.02229823219332e-05,0.357900054113998,0.0253050034934859,9.61000336147845,18.429997764295,5.02229823219332e-05,0.000925609451909454
392702.82276219,-1352573.07467857,885,25,77.09,16.19,"Barents",0.681818182,0.444444444,0.5,44,"0.25-0.5",NA,NA,NA,16.6939976818394,NA,0.0656130636324677,0.00877671844624781,33.5658096009294,16.6939976818394,0.0335127072474495,0.559461057101085
-771682.032518303,3330056.96318519,723,26,59.268,-166.953,"Chukchi",0,0,0,4,"0",0.0914000608463539,0.00791500393279421,26.1550029916689,21.2619978988077,0.0168880055322142,0.0914000608463539,0.00791500393279421,26.1550029916689,21.2619978988077,0.0168880055322142,0.359072738140992
-2749496.37106396,-1167091.96677635,17,26,63,-67,"Baffin",0.65,0.461538462,0.454545455,20,"0.25-0.5",0.0782000611798139,0.0036350040409161,34.0800028145313,32.15399841615,0.0356480391617227,0.0782000611798139,0.0036350040409161,34.0800028145313,32.15399841615,0.0356480391617227,1.14622699474488
-2615435.22041595,-288746.736519614,8,26,66.12,-83.7,"Baffin",0.471032746,0.272727273,0.3125,397,"0.25-0.5",0.0648000615183264,0.0041550040277798,41.2500026542693,20.2839978523552,0.0481283789155437,0.0648000615183264,0.0041550040277798,41.2500026542693,20.2839978523552,0.0481283789155437,0.976235934560227
-2615435.22041595,-288746.736519614,9,26,66.12,-83.7,"Baffin",0.161290323,0.25,0.3,62,"0.25-0.5",0.0648000615183264,0.0041550040277798,41.2500026542693,20.2839978523552,0.0481283789155437,0.0648000615183264,0.0041550040277798,41.2500026542693,20.2839978523552,0.0481283789155437,0.976235934560227
-2618649.0864728,-246151.9139776,6,26,66.13,-84.63,"Baffin",0.392330383,0.346153846,0.315789474,339,"0.25-0.5",0.0660000614880119,0.00631500397321361,31.6850028680637,21.7439979217015,0.0375695583085925,0.0660000614880119,0.00631500397321361,31.6850028680637,21.7439979217015,0.0375695583085925,0.81691239778128
-2618649.0864728,-246151.9139776,7,26,66.13,-84.63,"Baffin",0.413333333,0.368421053,0.375,300,"0.25-0.5",0.0660000614880119,0.00631500397321361,31.6850028680637,21.7439979217015,0.0375695583085925,0.0660000614880119,0.00631500397321361,31.6850028680637,21.7439979217015,0.0375695583085925,0.81691239778128
-2618476.60188352,-247980.015783901,12,26,66.13,-84.59,"Baffin",0.542274052,0.388888889,0.5,343,"0.25-0.5",0.0666000614728546,0.00622000397561351,32.1100028585643,21.5279979114421,0.0373138022541438,0.0666000614728546,0.00622000397561351,32.1100028585643,21.5279979114421,0.0373138022541438,0.80329145699517
-2603565.75923944,-292956.977753336,5,26,66.22,-83.58,"Baffin",0.362831858,0.25,0.3,339,"0.25-0.5",0.056500061728002,0.00400000403169543,39.7700026873499,21.5959979146719,0.06179751297465,0.056500061728002,0.00400000403169543,39.7700026873499,21.5959979146719,0.06179751297465,1.33457896133245
-2573300.08236642,-278186.647626815,4,26,66.5,-83.83,"Baffin",0.375609756,0.35,0.352941176,205,"0.25-0.5",0.0669000614652759,0.00389000403447426,35.8000027760863,23.4399980022572,0.046668637294031,0.0669000614652759,0.00389000403447426,35.8000027760863,23.4399980022572,0.046668637294031,1.09391276494015
-243826.109491309,2465241.90558736,779,26,67.4827,-174.3515,"Chukchi",0,0,0,4,"0",0.0988000606594142,0.0082000039255945,25.8350029988214,20.8679978800938,0.0138338211113193,0.0988000606594142,0.0082000039255945,25.8350029988214,20.8679978800938,0.0138338211113193,0.288684149624607
-553000.185059328,2237360.78713576,122,26,69.01666667,-166.1166667,"Chukchi",0.2,0.333333333,0.333333333,5,"0.25-0.5",0.107500060439634,0.00970000388770131,22.9150030640885,24.7539980646688,0.00981303476740802,0.107500060439634,0.00970000388770131,22.9150030640885,24.7539980646688,0.00981303476740802,0.242911843640946
-629722.28262235,2213100.38668797,141,26,69.05,-164.1166667,"Chukchi",0.125,0.285714286,0.285714286,24,"0.25-0.5",0.150800059345784,0.015805003733476,16.5300032068044,26.9339981682133,0.00221944778508773,0.150800059345784,0.015805003733476,16.5300032068044,26.9339981682133,0.00221944778508773,0.0597786025779979
-553996.678955568,2227479.16485223,133,26,69.1,-166.0333333,"Chukchi",0,0,0,0,"0",0.100600060613942,0.00868500391334237,25.1700030136853,25.3619980935473,0.0126555345249001,0.100600060613942,0.00868500391334237,25.1700030136853,25.3619980935473,0.0126555345249001,0.320969642493338
-612948.884749159,2104462.16469459,1123,26,70.0231,-163.76119,"Chukchi",0.3,0.2,0.2,10,"0-0.25",0.091800060836249,0.00754500394214119,27.8450029538944,26.4839981468394,0.0173573246393505,0.091800060836249,0.00754500394214119,27.8450029538944,26.4839981468394,0.0173573246393505,0.459691353582649
-1282866.15994013,1744495.47828945,150,26,70.26,-143.67,"Beaufort",0.305084746,0.176470588,0.25,59,"0-0.25",0.0862000609777169,0.00885000390917412,27.3500029649585,24.9639980746433,0.0174180046600127,0.0862000609777169,0.00885000390917412,27.3500029649585,24.9639980746433,0.0174180046600127,0.434823034796684
-1205879.7424649,1793185.94486895,153,26,70.3,-146.08,"Beaufort",0.048611111,0.142857143,0.2,144,"0-0.25",0.0949000607579364,0.0101950038751966,24.7750030225143,22.6679979655892,0.0124047824198143,0.0949000607579364,0.0101950038751966,24.7750030225143,22.6679979655892,0.0124047824198143,0.281191582655926
-1186048.21643194,1798736.53538305,206,26,70.357,-146.6,"Beaufort",0.020833333,0.2,0.3,240,"0-0.25",0.102800060558366,0.0110350038539764,22.6600030697882,22.2439979454502,0.00953419440645945,0.102800060558366,0.0110350038539764,22.6600030697882,22.2439979454502,0.00953419440645945,0.212078600788807
-1110412.65511957,1802834.21141812,171,26,70.69,-148.37,"Beaufort",0.234042553,0.230769231,0.333333333,47,"0-0.25",0.0880000609322451,0.00912000390235335,26.9550029737875,15.9399976460263,0.0162383825086787,0.0880000609322451,0.00912000390235335,26.9550029737875,15.9399976460263,0.0162383825086787,0.258839778963613
784314.140564594,1707575.78715783,64,26,72.83,155.33,"Siberian",0,0,0,2,"0",0.137100059691875,0.0101500038763334,19.4600031413138,15.7359976363368,0.00507655701467009,0.137100059691875,0.0101500038763334,19.4600031413138,15.7359976363368,0.00507655701467009,0.0798846891835777
631223.111242444,1758101.98467613,62,26,72.93,160.25,"Siberian",0,0,0,1,"0",0.121200060093543,0.00863500391460548,23.4650030517951,14.3519975706004,0.00814415028614599,0.121200060093543,0.00863500391460548,23.4650030517951,14.3519975706004,0.00814415028614599,0.116884825121372
1681600.90097037,-482191.299041109,821,26,74,74,"Kara",0.008928571,0.1,0.111111111,112,"0-0.25",0.373200053727487,0.0100350038792385,10.4200033433735,24.2739980418701,0.000129858424049046,0.373200053727487,0.0100350038792385,10.4200033433735,24.2739980418701,0.000129858424049046,0.00315218313108688
-645548.144104023,-1613985.50168404,26,26,74.1,-21.8,"Greenland",0.175257732,0.2,0.272727273,97,"0-0.25",0.083800061038346,0.0203750036180281,15.5650032283738,23.2899979951326,0.00586570067499493,0.083800061038346,0.0203750036180281,15.5650032283738,23.2899979951326,0.00586570067499493,0.13661215696068
1397004.18087612,1030713.21486669,1016,26,74.12,126.42,"Laptev",0,0,0,20,"0",0.150800059345784,0.00760000394075178,13.4650032753125,23.6379980116617,0.0050209732210363,0.150800059345784,0.00760000394075178,13.4650032753125,23.6379980116617,0.0050209732210363,0.118685755015463
1398721.09938598,743133.991103217,908,26,75.49733,117.9815,"Laptev",0.054794521,0.090909091,0.090909091,73,"0-0.25",0.114300060267851,0.00422000402613776,25.1350030144677,21.171997894533,0.0146132162369427,0.114300060267851,0.00422000402613776,25.1350030144677,21.171997894533,0.0146132162369427,0.309390983400907
-713706.963335994,3283541.71533306,720,27,59.767,-167.737,"Chukchi",0,0,0,2,"0",0.0925000608185655,0.00930500389767985,24.8400030210614,21.1079978914931,0.0123783797169597,0.0925000608185655,0.00930500389767985,24.8400030210614,21.1079978914931,0.0123783797169597,0.261282812965688
-668006.561801091,3097503.83225786,461,27,61.42,-167.83,"Chukchi",0,0,0,7,"0",0.102300060570997,0.00995000388138578,23.8450030433014,22.8239979729988,0.00917772703941022,0.102300060570997,0.00995000388138578,23.8450030433014,22.8239979729988,0.00917772703941022,0.209472423344235
-642368.222241625,3059721.79201497,345,27,61.78667,-168.14333,"Chukchi",0,0,0,36,"0",0.0897000608892995,0.00771000393797294,30.115002903156,22.717997967964,0.0156336680851994,0.0897000608892995,0.00771000393797294,30.115002903156,22.717997967964,0.0156336680851994,0.355165639791383
-702364.077084876,2835150.63081249,255,27,63.577,-166.086,"Chukchi",0,0,0,9,"0",0.109200060396688,0.00781500393532042,27.0850029708818,25.3099980910774,0.00977643651434429,0.109200060396688,0.00781500393532042,27.0850029708818,25.3099980910774,0.00977643651434429,0.247441589515594
-702083.635413317,2834866.50369331,1340,27,63.58,-166.09,"Chukchi",0,0,0,61,"0",0.109200060396688,0.00781500393532042,27.0850029708818,25.3099980910774,0.00977643651434429,0.109200060396688,0.00781500393532042,27.0850029708818,25.3099980910774,0.00977643651434429,0.247441589515594
1951545.88782571,-1051678.07930922,470,27,69.8,61.68,"Kara",0.4,0.25,0.25,10,"0.25-0.5",0.200400058092782,0.0119000038321246,14.9400032423437,22.2299979447853,0.00107369655737344,0.200400058092782,0.0119000038321246,14.9400032423437,22.2299979447853,0.00107369655737344,0.0238682722637347
572155.153472987,2138297.44994064,60,27,69.83,165.02,"Siberian",0,0,0,4,"0",0.277500056145072,0.0202200036219438,10.6950033372268,27.1139981767628,0.000130001025804237,0.277500056145072,0.0202200036219438,10.6950033372268,27.1139981767628,0.000130001025804237,0.00352484757663337
-1147614.77895647,1841570.23186192,156,27,70.22,-148.07,"Beaufort",0.092827004,0.176470588,0.3,237,"0-0.25",NA,NA,NA,22.0519979363307,NA,0.114864934451904,0.0138135533644453,24.0752816305298,22.0519979363307,0.00463069781115493,0.10211613857536
370406.988906431,2108691.73866016,922,27,70.47861,170.03722,"Siberian",0,0,0,16,"0",0.139100059641351,0.00934500389666937,21.3800030983984,27.9959982186556,0.00440590898868365,0.139100059641351,0.00934500389666937,21.3800030983984,27.9959982186556,0.00440590898868365,0.123347820198746
339308.286444145,2097982.55494394,925,27,70.61944,170.81306,"Siberian",0.045454545,0.2,0.25,22,"0-0.25",0.114600060260273,0.00750000394327799,24.3250030325726,22.2499979457352,0.00895397860025613,0.114600060260273,0.00750000394327799,24.3250030325726,22.2499979457352,0.00895397860025613,0.199226005461856
-1053962.8664362,1814748.73163088,308,27,70.858,-149.853,"Beaufort",0.063291139,0.230769231,0.333333333,79,"0-0.25",0.0908000608615112,0.00968500388808025,24.7450030231848,19.7459978268016,0.0124039511631814,0.0908000608615112,0.00968500388808025,24.7450030231848,19.7459978268016,0.0124039511631814,0.244928392711934
357034.500236644,2064860.56558335,924,27,70.88583,170.19,"Siberian",0,0,0,44,"0",0.103800060533104,0.00615500397725555,27.5350029608235,21.571997913532,0.0131303281233177,0.103800060533104,0.00615500397725555,27.5350029608235,21.571997913532,0.0131303281233177,0.283247410880199
-961708.788558848,1831319.32279533,1172,27,71.128,-152.294,"Beaufort",0.03943662,0.2,0.307692308,355,"0-0.25",0.0912000608514063,0.0102900038727967,21.6100030932575,13.8139975450467,0.0115376676589492,0.0912000608514063,0.0102900038727967,21.6100030932575,13.8139975450467,0.0115376676589492,0.159381312716289
-601889.639196485,1864979.22345787,1452,27,72.10463333,-162.1134167,"Chukchi",0.933333333,0.5,0.5,15,"0.5-0.75",0.0538000617962098,0.00496000400744379,39.3600026965141,14.9159975973889,0.055468841556276,0.0538000617962098,0.00496000400744379,39.3600026965141,14.9159975973889,0.055468841556276,0.827373107383359
1817467.31487756,-322104.127571646,825,27,73.13,79.95,"Kara",0.079365079,0.166666667,0.166666667,63,"0-0.25",0.154800059244735,0.00819000392584712,8.79000337980688,21.169997894438,0.00363654768383816,0.154800059244735,0.00819000392584712,8.79000337980688,21.169997894438,0.00363654768383816,0.0769857068098772
1757992.04941902,-536465.747141517,970,27,73.2,73.03,"Kara",0,0,0,3,"0",0.518400050059427,0.0166350037125085,6.01000344194472,21.4039979055524,7.65624161376028e-06,0.518400050059427,0.0166350037125085,6.01000344194472,21.4039979055524,7.65624161376028e-06,0.000163874179465328
1628419.88782622,-466941.888912044,809,27,74.5,74,"Kara",0.012578616,0.1,0.111111111,159,"0-0.25",0.257400056652841,0.00565500398988661,14.2500032577664,22.9059979768936,0.000800819803550203,0.257400056652841,0.00565500398988661,14.2500032577664,22.9059979768936,0.000800819803550203,0.0183435767999773
-685972.199557485,2855523.3341614,254,28,63.438,-166.492,"Chukchi",0,0,0,15,"0",0.101200060598785,0.00698500395628798,29.6700029131025,24.9479980738834,0.0110806438094192,0.101200060598785,0.00698500395628798,29.6700029131025,24.9479980738834,0.0110806438094192,0.276439880414777
-555402.860362893,2238692.88629519,130,28,69,-166.0666667,"Chukchi",0,0,0,17,"0",0.116100060222379,0.0107200038619339,21.475003096275,24.2199980393052,0.00523275026695529,0.116100060222379,0.0107200038619339,21.475003096275,24.2199980393052,0.00523275026695529,0.126737201205831
1604975.81663255,-513756.809383093,966,28,74.58,72.25,"Kara",0.2,0.25,0.333333333,5,"0.25-0.5",0.212500057787111,0.00553500399291806,15.5750032281503,22.3699979514349,0.00136197362080635,0.212500057787111,0.00553500399291806,15.5750032281503,22.3699979514349,0.00136197362080635,0.0304673471073465
519075.963642016,-1491421.20795483,465,28,75.54,19.19,"Barents",0.650793651,0.3,0.333333333,189,"0.25-0.5",0.0680000614374876,0.00478000401199097,33.5200028270483,24.4539980504196,0.033549946477242,0.0680000614374876,0.00478000401199097,33.5200028270483,24.4539980504196,0.033549946477242,0.820430325746158
-615411.043346771,1862486.5484234,1194,28.6,72.0882,-161.7151833,"Chukchi",1,1,1,3,"0.75-1",0.0529000618189457,0.00496000400744379,39.2400026991963,14.7319975886494,0.0493305148211281,0.0529000618189457,0.00496000400744379,39.2400026991963,14.7319975886494,0.0493305148211281,0.726737025391692
-544452.696351058,2565117.34879995,78,28.95,66.2,-168.0166667,"Chukchi",0.25,0.285714286,0.285714286,16,"0.25-0.5",0.112100060323428,0.0103900038702704,22.1650030808523,22.1379979404155,0.00507433657621259,0.112100060323428,0.0103900038702704,22.1650030808523,22.1379979404155,0.00507433657621259,0.112335652673169
-549277.907869088,2621751.37799282,250,29,65.7025,-168.167222,"Chukchi",0.117647059,0.166666667,0.166666667,17,"0-0.25",0.142400059557986,0.0134350037933473,18.3050031671301,24.9319980731234,0.00180689951119767,0.142400059557986,0.0134350037933473,18.3050031671301,24.9319980731234,0.00180689951119767,0.0450496151315078
2068440.77710805,-910049.544557575,471,29,69.417,66.252,"Kara",0,0,0,7,"0",0.126900059949548,0.00672000396298245,21.9900030847639,23.1879979902878,0.00537669036908575,0.126900059949548,0.00672000396298245,21.9900030847639,23.1879979902878,0.00537669036908575,0.12467468547276
17563.6454987612,2008577.07034329,1107,29,71.6648,179.499,"Siberian",0,0,0,8,"0",0.0806000611191848,0.00738000394630944,29.7150029120967,23.0379979831632,0.015749077253447,0.0806000611191848,0.00738000394630944,29.7150029120967,23.0379979831632,0.015749077253447,0.362827210001593
-604159.006143246,1862750.45392895,1093,29.05,72.11741667,-162.0302,"Chukchi",0.5,0.5,0.5,2,"0.5-0.75",0.053700061798736,0.00493000400820165,39.6250026905909,14.895997596439,0.0462728272923155,0.053700061798736,0.00493000400820165,39.6250026905909,14.895997596439,0.0462728272923155,0.689279924126768
-713978.750809897,1990780.25198906,433,29.3,70.7117,-160.27,"Chukchi",0.25,0.333333333,0.333333333,8,"0.25-0.5",0.0932000608008821,0.00758000394125702,27.815002954565,26.9479981688783,0.010552602717072,0.0932000608008821,0.00758000394125702,27.815002954565,26.9479981688783,0.010552602717072,0.284371518696557
-550270.4727851,2585121.16622744,87,29.87,66.01666667,-167.9833333,"Chukchi",1,1,1,2,"0.75-1",0.1309000598485,0.0128000038093887,18.4150031646714,21.2179978967179,0.00211525179910608,0.1309000598485,0.0128000038093887,18.4150031646714,21.2179978967179,0.00211525179910608,0.0448814082244614
-732177.6294704,3257675.81284101,726,30,59.95,-167.333,"Chukchi",1,1,1,1,"0.75-1",0.0971000607023598,0.0113700038455136,22.0150030842051,21.3459979027975,0.00557147787291519,0.0971000607023598,0.0113700038455136,22.0150030842051,21.3459979027975,0.00557147787291519,0.11892875499073
-2836779.29818448,-344795.196429205,16,30,64.13,-83.07,"Baffin",0.750769231,0.416666667,0.444444444,325,"0.25-0.5",0.119400060139014,0.0162550037221081,19.1450031483546,27.6359982015565,0.001813012420413,0.119400060139014,0.0162550037221081,19.1450031483546,27.6359982015565,0.001813012420413,0.0501044079899332
-1627181.6347017,-2145287.19822297,1335,30,65.58,-37.18,"Greenland",0.117346939,0.214285714,0.272727273,196,"0-0.25",0.0586000616749516,0.00417000402740086,41.3200026527047,20.2939978528302,0.0393148531370461,0.0586000616749516,0.00417000402740086,41.3200026527047,20.2939978528302,0.0393148531370461,0.797855545147549
-515717.122341572,2512377.91778085,804,30,66.708,-168.4,"Chukchi",0.26,0.5,0.5,100,"0.5-0.75",0.0909000608589849,0.00795000393191003,27.235002967529,26.6939981568139,0.00975643612177498,0.0909000608589849,0.00795000393191003,27.235002967529,26.6939981568139,0.00975643612177498,0.260438287851734
-515631.236450372,2512133.87354272,971,30,66.71026667,-168.4007833,"Chukchi",0.484375,0.307692308,0.363636364,64,"0.25-0.5",0.0896000608918257,0.00772000393772032,27.6200029589236,26.7539981596638,0.0103783736707601,0.0896000608918257,0.00772000393772032,27.6200029589236,26.7539981596638,0.0103783736707601,0.277662990087819
-669082.011098929,2197610.85797002,111,30,69.08333333,-163.0666667,"Chukchi",0.066666667,0.333333333,0.333333333,30,"0.25-0.5",NA,NA,NA,NA,NA,0.138682719984435,0.0121130085773375,22.2035728105766,25.278242904946,0.00187236322546041,0.0473300524194763
2.78083544915334e-10,2270724.46609868,930,30,69.31944,180,"Siberian",0.4375,0.333333333,0.333333333,16,"0.25-0.5",0.105200060497737,0.00805000392938382,24.6850030245259,25.4379980971571,0.00663796041888072,0.105200060497737,0.00805000392938382,24.6850030245259,25.4379980971571,0.00663796041888072,0.168856424504492
-1386064.63313444,1727556.57548467,362,30,69.818,-141.259,"Beaufort",0.023696682,0.055555556,0.090909091,211,"0-0.25",0.099800060634152,0.00997500388075423,24.4100030306727,26.3839981420897,0.00610156853185806,0.099800060634152,0.00997500388075423,24.4100030306727,26.3839981420897,0.00610156853185806,0.160983772808376
300230.12374848,2155021.44317359,758,30,70.1668,172.0688,"Siberian",0,0,0,2,"0",0.139500059631246,0.0111450038511975,20.2450031237677,29.8699983076658,0.0020560434354328,0.139500059631246,0.0111450038511975,20.2450031237677,29.8699983076658,0.0020560434354328,0.061414013936865
-498974.650959003,1908838.69090308,657,30,71.985278,-165.350556,"Chukchi",0.384615385,0.25,0.333333333,13,"0.25-0.5",0.0540000617911573,0.00470500401388563,40.560002669692,17.9199977400713,0.0431136683776046,0.0540000617911573,0.00470500401388563,40.560002669692,17.9199977400713,0.0431136683776046,0.772596839892857
1652382.0309239,-463530.235542139,827,30,74.3,74.33,"Kara",0,0,0,7,"0",0.248600056875148,0.00604500398003438,13.8950032657012,23.6479980121367,0.000436937301039693,0.248600056875148,0.00604500398003438,13.8950032657012,23.6479980121367,0.000436937301039693,0.010332692426415
-1390485.4253495,-500331.432505522,21,30,76.46,-70.21,"Baffin",0.36163522,0.318181818,0.375,318,"0.25-0.5",0.0662000614829594,0.00538500399670738,32.5450028488412,30.19599832315,0.0267931795928735,0.0662000614829594,0.00538500399670738,32.5450028488412,30.19599832315,0.0267931795928735,0.809046806058266
838797.788161401,-703336.111126252,1329,30,79.95,50.02,"Barents",0.362989324,0.315789474,0.375,281,"0.25-0.5",0.0501000618896796,0.00552500399317069,36.725002755411,16.0019976489712,0.0449001123219287,0.0501000618896796,0.00552500399317069,36.725002755411,16.0019976489712,0.0449001123219287,0.718491491814043
-597248.615137372,1852748.53750115,1192,30.8,72.2221,-162.13285,"Chukchi",0.090909091,0.166666667,0.166666667,11,"0-0.25",0.0511000618644175,0.00441500402121164,41.8050026418641,14.6339975839946,0.0460125539817972,0.0511000618644175,0.00441500402121164,41.8050026418641,14.6339975839946,0.0460125539817972,0.673347603803044
-589172.24901946,2679709.06498036,244,31,65.13,-167.6,"Chukchi",0.230769231,0.285714286,0.285714286,26,"0.25-0.5",0.0974000606947811,0.00784000393468887,27.0500029716641,25.3139980912674,0.00720200068637184,0.0974000606947811,0.00784000393468887,27.0500029716641,25.3139980912674,0.00720200068637184,0.182311431628123
-587700.913332086,2161814.54369884,1429,31,69.59111111,-164.7913889,"Chukchi",0.137931034,0.230769231,0.3,58,"0-0.25",0.0882000609271927,0.00657000396677176,29.1150029255077,25.075998079963,0.0108073151912428,0.0882000609271927,0.00657000396677176,29.1150029255077,25.075998079963,0.0108073151912428,0.27100421498516
-1187420.94436681,1798768.28970412,154,31,70.35,-146.57,"Beaufort",0.034188034,0.214285714,0.3,117,"0-0.25",0.102800060558366,0.0110350038539764,22.6600030697882,22.2439979454502,0.00425482571113401,0.102800060558366,0.0110350038539764,22.6600030697882,22.2439979454502,0.00425482571113401,0.0946443343767139
